imdb_id,Rating,Review
tt0388795,1,"""I'm in a tiny minority, but I was so disappointed with Brokeback Mountain. I suspect in a few years time people will wonder why it won so many awards - maybe it was just a movie of its time. There is no empathy with the central characters, the falling in love is sudden and brutal, and the pacing throughout was incredibly ponderous. And, for a poor Englishman, trying to understand the muttering dialogue was a real challenge. It was completely cold throughout - none of the characters mattered, nor did their fate stir the slightest emotion. One scene slipped into the next, endlessly, as the movie meandered its way towards a finish. And, boy, did it meander! It seemed to take forever. This movie felt every second of its 2 hours and 15 minutes. Avoid."""
tt0388795,6,"""Brokeback Mountain finally premiered in Rochester last night. Before I continue, I just want to say that before I walked into the theater, my conscience was saying not to go, because of my past view on homosexuality. My idea was that it was wrong and immoral.However, I still cleared my mind and gave myself the strength to pay attention. And I'm glad I did.'Cause I wasn't watching another gay-biased film. I wasn't even watching a new work that Ang Lee put out just to say he did something. No, I was watching an engaging, emotional, heart-felt romantic drama. Just with homosexual characters instead of the typical male-female romance.Heath Ledger as Ennis Del Mar deserves not only an Oscar nod, but a win as well. Jake Gyllenhaal was also good as Jack Twist.In the end, I learned that homosexuality should be tolerated, and that it's their own choice and no one else's.ACTING: 10 WRITING: 10 DIRECTION: 10 MUSIC: 10 OVERALL: 10"""
tt0388795,7,"""Controversial on a number of levels, yet tame by a number of standards, this is a film that will reach its audience in different ways, depending on their own personal journey - whether gay or straight. How we receive this movie - and how we relate - is indicative of where we're at in our own lives - and this is what makes this film brilliant. We follow the story of Ennis Del Mar (Ledger) and Jack Twist (Gyllenhaal) who fall unexpectedly in love during a stint as a pair of sheep herders in Wyoming during the 1960's. What follows is the struggle to keep their desires hidden from a prejudiced society and the agony of remaining committed to their marriages while living double lives. There is a consistent undertone of melancholy throughout this film, from beginning to end, and some viewers will find this heavy. But this doesn't detract from the point conveyed by Ang Lee, its director. The impressive feature of this movie is the fact that every actor puts in a solid performance - in particular some of the """"peripheral"""" actors - and this is quite rare in films where quite a number of the performers have very small roles. (Look at Anna Faris 'Lashawn Malone'; Kate Mara 'Alma Del Mar, Jr.', age 19; and Roberta Maxwell 'Jack's mother' for outstanding examples.) In terms of the main actors, Michelle Williams is outstanding, and Anne Hathaway almost steals the show! The only thing that seems to leave the film falling flat is the fact that there doesn't seem to be a positive resolution. Some will take this as an indication that gay men will end up facing tragedy and be confined to a life of loneliness. And we all might need to watch this with English subtitles, because for a majority of the film, we cannot understand what Heath Ledger's mumbled dialogue! This is incredibly disappointing - particularly considering that he delivers the very final line in the film and I am still unable to figure out what it is! (I'll have to get the DVD and throw on the subtitles!!) However, this film certainly does provoke an emotional response. And whether that response is one of anger, disgust, sadness, happiness, elation, denial, self-loathing, confusion, relief, empathy or curiosity, you are alive during those two hours. Highly recommended."""
tt0388795,7,"""There was a lot of talk about this film, a lot of publicity because of the gay interest in the script, and like always when there is too much talk, I don't pay for a seat because there are a lot of clever marketing scams around these days.It went away and then it was in my video store. I waited. Then it went on """"3 for a week for a fiver"""" and I rented it. Ang Lee did a great job there, not only in shooting a difficult story, but also with exceptional photography (it looks like an ad for a cigarette brand, but I don't remember which) and brilliant acting and bringing us back to the US in the 1960s.The story itself, about a secret love affair, is dealt with cleverly, and with qualities in the script, in the performance, and without cheap and easy voyeurism, which in itself is admirable of Ang Lee. Heterosexual love is the subject of so many films that directors lack practise in treating homosexual love, and with the controversy around Brokeback Mountain managing to get through the minefield was not easy. I felt a bit that only one of the two cowboys was in love with the other - but this is an opinion only, but most importantly it seems to me that Brokeback Mountain deals also with the eternal topic of forbidden love, and in that way manages to send the gay aspect of this love to the background"""
tt0388795,7,"""The first mainstream gay western (Warhol's 'Lonesome Cowboys' can only be described as niche or cult), 'Brokeback Mountain' was the surprise hit of 2005, another triumph for the talented director Ang Lee (who also gave us such diverse films as The Ice Storm, Sense and Sensibility, and Crouching Tiger Hidden Dragon).Ennis (Heath Ledger) and Jack (Jake Gyllenhaal) are the cowboys who start working together and find an intense sexual attraction which will continue to burn for twenty years. The film covers those two decades as we watch the idealistic Jack, who dreams of acceptance and a life with Ennis out on the ranch, and the tormented, disturbed Ennis (who remembers gay cowboys being murdered in his youth), who can't connect with anyone and anything other than his lonely soul.Extremely slow in pace, and all the better for it in an age of fast, rushed films for the MTV generation, 'Brokeback Mountain' is a love story just as valid as any other. For a mainstream movie to even address some of the issues looked at here is amazing, and the film benefits from sensitive direction, low-key romantic scenes, and total commitment from the leading actors. Gyllenhaal is better than he was in 'Donnie Darko', but he is overshadowed by Ledger, who shows here what a fantastic actor he was. It is a tragedy that his early death has robbed us from seeing this talent grow. Here in this film he resembles a young James Dean in 'Giant', playing older than his age with ease.Not an easy film to watch, then, but it repays close study and patience, and some of its lines and images will stay with you for a long time after the credits roll. Proof that intelligent cinema can still survive in the age of blockbuster action flicks."""
tt0388795,7,"""I made it a point not to read any detailed summaries or reviews of this movie before going to view it. I am so glad I did. The scenery was breathtaking and almost surreal. The cast completed each other almost perfectly. Heath Ledger's performance will be discussed for years to come, as well as Jake Gyllenhaal's. You cannot leave from this work of art without being affected by it. This was a beautiful and extremely touching portrait of a love story between two people that I can only classify as universal. Go see it and form your own opinion; I think you will be profoundly surprised. I honestly feel this movie will change cinema as we know it."""
tt0388795,7,"""I think this movie is very interesting and exciting.It talks about two men work together.I think gay couple can be accepted because love is free.Although this movie is not accepted by Christians because gay couple is not accepted in the Bible but many people are very interested in this movie. Boy or girl is not a big problem,the most important is your choice. I think we should not care about how other people feel about you because of being gay couple.I think they should not give up. But they should tell their family about that.I think this is the best movie that I haven't seen before and I think I have learnt a lot of things from watching this movie. I like it so much !"""
tt0388795,9,"""I've always admired this film to a certain extent, but I think the thing that always kept me from loving it was that it never resonated with me emotionally. I would get attached while watching it, but all of those feelings would leave me fairly soon afterward. It had been about five years since I'd seen the film, and in that time I have grown up a lot, fallen in love, had my heart ripped to shreds and fallen back in love again and I think this growth personally has really opened me up to a place in my mind and heart to embrace this film more than most other screen romances that exist. Almost immediately it hit me harder than it had before and after a day since I watched it, the pain and heartache I experienced during it still remains at my core.It's a love film told non-traditionally, but not because it's two men, that doesn't even factor into the depiction of it. It's nontraditional because it's two people fighting against the love and it's accuracy in this is startling. How there are times where you can hate the person you love, hate so many things about them and hate that you are in love with them, but you can't give it up at all. You can't walk away from it because it's like an addiction and I think this film more than any before it captures that remarkably.A lot of this lies in the writing, but of course the performances from Heath Ledger and Jake Gyllenhaal certainly play a key factor in capturing it. Their characters take the love in different forms, Ennis fighting himself over it and Jack fighting the world because of it, but both actors capture exactly what they need to and bring this magnetism that really sparks. Gyllenhaal's openness is beautiful, his determination to make the love work and to just exist the way he wants to, he definitely provides the emotional anchor for the film and gives a heartbreaking portrayal.It's Ledger, of course, who steals the show though, with a kind of transcendent performance that we're treated to maybe once a decade. He becomes this character in such a vivid way that you don't even recognize the actor inside the role anymore. Gyllenhaal is Jack and hits the surface notes expertly, but you can still see Jake Gyllenhaal in there. Heath Ledger is completely gone and from the very beginning of the film we have Ennis and we have him until the very end. This character is an incredibly difficult one to take on, he could have easily been someone who was hard to like or sympathize with due to his internalizing and his refusal to fully embrace the relationship and who he is, but that's what makes it hit even harder, thanks to Ledger's brutal work.You see the pain in this person living a lie in every moment we have with him, with that turned in mouth and speech pattern that always sounds like it's hurting him to let anything out because he's afraid of how people are going to react. It's a performance unlike any other out there and in the end it's one that brings me to my knees. """"Jack, I swear,"""" was always a line that floored me when I was watching it but now it's at a point where just thinking of the line and the way that Ledger delivers it brings some water to my eyes."""
tt0388795,9,"""I have viewed Brokeback Mountain a total of three times on a 50 inch plasma. I spaced my views almost six months apart so I could grasp more completely and without prejudice, how I would rate this flick.It is beyond a doubt an American classic and looking back I regret so profoundly the death of Heath, who played Enis. The amount of acting skill and diversity it took to do such a touching and completely honest job, makes this young man, Heath Ledger, a legend.The scenes in the Brokeback were beautiful and allowed me to imagine somehow I was transformed back in time watch these young men.The truth is neither one of the characters was entirely gay, rather bisexual, but they did find each other as their own natural soul mates.Unfortunately cultural prejudice and homophobia prevented them from doing what Jack Twist had dreamed, ranching together on his father's spread.The final scenes are absolutely acted with such depth of character, the viewer is taken to tears. The Brokeback will not have Jack's ashes, since even in death, the culture denies him his final request, his ashes spread upon the Brokeback.Many of the bigots who have posted here on this fine cinema should be ashamed as they bray their ignorance for all to read.A fine film and probably one of the top love stories of all time in film."""
tt0388795,9,"""A really quite remarkable and moving love story between 2 cowboys that transcends any notions of what love between 2 people 'should' be. From their first raw encounter of physical intimacy, to the warmth and compassion that follows, we are taken on a journey of love and despair as these 2 men endeavour to keep alive an impossible relationship in the most difficult and unforgiving of times.Full of passion, daring, hope and despair, Heath & Jake give extremely brave and heartfelt performances in roles that not only would be a formidable challenge for any straight actor, but that will also shake and perhaps change forever the traditional stereo-type of the American cowboy. The courage required to bring this 'forbidden' love story to life on the screen is almost breathtaking, and is fully deserving of any awards that come its' way"""
