imdb_id,Rating,Review
tt9770150,4,"""I am one of those people who live on the road by choice, and have done so for 10 years.I felt as though this movie did not paint a true picture of folk who are houseless, but NOT by choice. Their day to day struggle was only touched on. Safety, security, health, food, fuel costs are all issues faced by these good folk every single hour of every single day.The raw close ups did make you feel every emotion and the scenery was beautiful, but the movie didn't hit the mark for me. The camaraderie with fellow travellers was spot on. We all help each other out, no matter the circumstances.I would be very interested to hear what other permanent travellers think of this movie."""
tt9770150,6,"""I love the non sequiturs of Kelly Reichardt, so I'm fine with not much happening in a movie. I don't need bushels of plot.But, despite, McDormand's brave contribution, I didn't think director Zhao hit the mark. For me, the pro actors didn't quite mesh with the real folks.You could run the movie in reverse, it wouldn't make that much difference, such is its neutral tone and low affect throughout.A drifter movie that just drifts. Nowhere near as good as American Honey, which is holding up as one of the great American drifter movies of this century or the last."""
tt9770150,6,"""When life deals her an unfair hand, Fern backs her bags, loads her van up, and sets off for a journey of discovery and exploration, encountering many new people along the way.I've given it a second watch, if I'm honest when I originally saw it at The Cinema, I found it a little boring, the vibe of the people around me generally boredom. The biggest frustration for me, was that it beat Promising young woman to the best picture Oscar, I don't see it at all.I have to be honest, my opinion hasn't changed a huge deal, it's good, but it's just such a frustrating watch, at times Fern just drives you crazy, she is given opportunities, she just doesn't want to know half the time.The major plus here, Frances McDormand is outstanding, her acting is phenomenal, she is one exceptional talent. You really do get the sense of how hard life is for someone in her situation.I'm not sure the combination of actors and real life people always works, sometimes it feels a little awkward.Chloé Zhao did a good job with the direction of it, much better than she did with Eternals. The cinematography is unbelievable.6/10."""
tt9770150,6,"""Let's get the obvious point out of the way first: Frances McDormand is a national treasure. She may well be the ranking American actress, and she conveys an """"everywoman"""" aura that is almost hypnotic. The lines on her face, a limitation for many actresses, are an outstanding feature for her.Now, as for the movie: As many have observed, there's scarcely a beginning, middle, or end. We're told how Fay got to be on the road, we see a handful of interactions with others, we get some gorgeous cinematography, and repeat; and repeat again. Life isn't half-bad for Fay and the people she encounters; as bad as it gets is a flat tire or a """"helpful"""" friend inadvertently breaking a beloved piece of china. Somehow, there's money to pay for more serious problems. Other reviews have summarized dozens of ways that the life hinted at here is actually far more harsh than we see.In many ways, this plays as the first episode of a limited TV series about being on the road. In my humble opinion, despite the gorgeous sunsets, such a pilot would not have been picked up.One final thing, and perhaps my biggest problem - it's sometimes referred to as the """"observer effect."""" In a movie filled with dozens of """"real"""" people, the interior of a real Amazon, and so on, I found myself constantly wondering about the crew hovering on the edge of the screen with lights and cameras and a director. It really took me out of the movie. Apparently, it worked for the amateur cast; there's a story on the Internet about one of the amateur leads being really moved by hearing a sad story from Fay; once the scene ended, he was stunned when McDormand reminded him that she was acting, and everyone described in the story was actually alive and well. I guess it's great that Ms. McDormand is such a great actress that these real people believed her in real time. But for me, I wondered how real people could melt into being characters in a movie."""
tt9770150,6,"""See those images of Frances McDormand walking thru a bleak sunset landscape? There are dozens and dozens of those shots. They make up the bulk of the film, as if the makers were thrilled with """"Days of Heaven"""" and it's minimalist photography. But that film at least had two characters to interact for a story to develop. This film is basically a solo effort where we are to get character, motivation, inner thoughts all from McDormand's face in closeup. This could have been a """"Grapes of Wrath"""" type of film, based on its subject matter and milieu. However, you know what motivated the Joads, but McDormand's character offers very little insight as to what drives her"""
tt9770150,6,"""'Nomadland' is based on a work of non-fiction - and it shows. It's a well made movie, but not a lot happens. It's the kind of movie where if someone asked you what the plot was it would be hard to answer. You'd basically just say we follow a woman around for 108 minutes while she travels around and changes job a lot. Some people seem to be falling in love with this movie, but I'm not quite sure what they're seeing in it that I didn't.Frances McDormand is critical to this movie being as watchable as it is. She is becoming one of the most likeable and consistent actresses working today. I do prefer her in roles like 'Three Billboards Outside Ebbing, Missouri' where she has a little more sass and edge to her character. Here she is a little flat, but that's more to do with her character not actually having a whole lot to do throughout the film.I guess I just wanted more out of this film. I wanted it to be inspirational or moving or even just thought-provoking. I was hoping for a film more akin to 'Into the Wild'. I did get that sadly, and what I did get was pretty forgettable."""
tt9770150,6,"""Thanks to NSW government's dining and discovering vouchers I eventually get to enjoy this Academy Award winning movie in cinemas after a good few years. And in admiration of its winning three of the heaviest Oscar titles I have to say it is a very revealing although somehow overrated film that depicts the almost subterranean and invisible population in our world.Nomads, together with the homeless, are no new concept in our community. We either see them or hear of them in various ways, via different channels and by any means. Yet we know so little about their lives. It is all too easy to assume that they are problematic people who don't work hard to afford to live in concrete buildings. Yet this movie proves otherwise. A lot of them are decent but probably different people from us, maybe a bit eccentric - to use a word from Fern's sister in the show. It is through this film that I come to understand that going nomadic is in some way, to some extent and by some degree by choice. The fact that Fern (Frances McDormand) not once but twice rejects the offer of staying home permanently with her sister and a former fellow nomad proves so. It is fair to say that we are all creatures of habit and once we get used to one pattern it is very hard to adjust to the other especially when you reach a later age. What strikes me is that Fern cannot sleep well on a real bed inside a house and eventually sneaks into her van and feels secure in her own comfort zone.The mental health problems among nomads are an area of concern too. This population, cut off from the mainstream society, undoubtedly develops loneliness, helplessness, fear and anxiety. Dying cancer patient Swankie's conversation with Fern and fellow nomad Bob's revelation of his suicidal son serve as strong arguments. Yet nomads develop some kind of bond among them. Support yourself and help one another. Goodbyes are not final. That's what I have learned. We may bump each other again sometime down the track, and somewhere down the road.With all the goodness mentioned above this show, however, lacks A-listers, which could have been a lackluster. Yet McDormand manages to up the ante, which proves to be a success. She particularly focuses on challenging figures such as Fern in this film and Mildred in Three Billboards Outside Ebbing, Missouri (2017).Having said that this film comes nowhere close to winning such big awards due to its inert plot and flat story. Artistic features of this film are kept at a bare minimum, which gives the feeling of flying no-frills Jetstar instead of full service Qantas. And I agree with other reviewers that this is somehow a boring movie. As a person of Chinese background I was somehow caught off guard that Chinese born Chloe Zhao won the Best Director which set high expectations on this show. And this finally proves to be a bit of disappointment.Perhaps we should focus on the positive note on this overrated film and wish the nomads well. The uninspiring ending script somehow reveals the soul of this movie. That is, """"Dedicated to people who had to depart. See you down the road."""" Yes stay safe fellas.Just before I wrap up, the melancholy did linger around for quite some time in my mind just like a black coffee whose bitter taste stays on the tongue even after being sipped. Perhaps this is where the success of this movie lies in."""
tt9770150,7,This movie definitely does a good job of immersing you in the world of being a nomad. One of the best things about it is the performances it gets from the real-life nomads who are in this movie. What's interesting though is that as it goes on it is less about this nomad life and more about one person's grief from losing her husband. It was very frustrating at times watching Fern say no to opportunities at a more stable life. I did like the fact that no one in this movie was a bad person. There are moments where you think something bad will happen but it doesn't. Everyone is looking out for each other. It's not the type of movie I would watch again but it's worth seeing once.
tt9770150,7,"""My thoughts on this film: I can see how this movie is not for everyone, but I enjoyed it. I think, if you have even a remote interest in a nomad lifestyle, life on the road, extended road trips in campervans, then you would like this movie. It certainly shines a spotlight on a very small and unexplored part of society. There are actually people out there, in this day and age, who live in vans and travel around, working in different places. Who knew? And how exiting! And how lonely and intriguing. Why would someone do this? I get it, I'm adventurous, but how desolate and maybe even a little depressing. That lifestyle is certainly not for the faint of heart. You have to wonder about the mental health of some of these people, but that's in all walks of life, I suppose. And I think, in a way, that a lot of nomads are scarred in some way, and that's why they keep moving, keep trying to find themselves or something.And then there's the protagonist. Who is she and why doesn't she let people get too close to her? My only really complaint about her character is that they could have given her a little more personality.Ah, the cinematography. Simply stunning.The ending was less than satisfying.Overall, I think it was a lovely movie. I certainly thought about it for a long time afterwards. I don't feel it was best picture award-worthy, but I'm not an Academy member, so I've no say in the matter. A very solid 7 out of 10 IMDB stars from me."""
tt9770150,7,"""Here are instructions to watch this movie as a profound experience:Watch it without researching anything about the background of this movie. (Don't even focus on the awards and nominations.) You'll probably find it slow, melancholic maybe even boring. That's ok, keep watching.Now pay attention to the credits and read the trivia section here and then the page of this movie on Wikipedia. Now read interviews with the supporting actors (e.g. Bob Wells).Now realize what you have just seen..."""
