imdb_id,Rating,Review
tt0120338,7,"""Since I was a teenager in 1997, I can say with some degree of confidence that Titanic was made for teenage girls. Almost all of my female friends of the time adored this movie and paid to see it multiple times in theaters, so I can see why it saw so much box office success. Also, there's no question that when the boat sinks, it's terrifyingly spectacular. However, the real downfall of this movie is the terribly corny dialogue. The script sounds like it was written by adolescents. Plus, the love story is overly melodramatic. I can see why Titanic made a splash, but I only really enjoy the last half."""
tt0120338,7,"""Watching 'Titanic' was like having 2 people wrestle with a remote channel changer. Just when the movie becomes (historically) interesting, the other person grabs the remote and switches it to a pedestrian daytime soap opera. Did Kate have to be on hand at every step that led to the sinking? (her and Leo are on the side of the deck where the ice hits, of course, JUST missing them; OH! let's put her next to the Captain when he learns Titanic's fate and lack of life boats). The tragedy was story enough and James Cameron did a brilliant business decision to shove a pre-teen love opera to the foreground so girls could flock to the theater over and over to see Leo alive again and again and again...! Give the channel changer back so we can please continue with the story of the ship. Yes, I heard some crying when Leo sank into the abyss...But no sniveling when the little boy (who Leo tries to rescue before the boy is grabbed away from his panicky father) is swept away by the flooded corridor. So much for crying priorities!!I'm a big Cameron fan! Titanic has left him permanently wealthy. And he's tapped into a genre the same way Lucas tapped with Star Wars in attracting a select category of people that were willing to see this over and over (Titanic's billion dollar revenue was the result of many repeat viewings worldwide combining history with poster boy imagery).Special effects were brilliant! But I'll take the 1958 black and white """"A Night To Remember"""" movie instead.Today's lesson: If you're going to use an ax to free someone shackled with chains, don't aim, close your eyes tight, THEN swing hard so you won't see the spraying blood. This is life and death...better leave it to luck!7 out of 10"""
tt0120338,7,"""An extraordinary interest still exists in Cameron's film, still argument rages over just how good it is. The timing of its release was significant, the obsession with the film might be explained as a form of pre millennial tension at the close of the most murderous century the human race has known, a century which began with such hope and optimism, and in which the Titanic was ironically such a proud symbol. 'A Night to remember' was released amid worries about the Bomb and the feeling that science was again out of control. 'Titanic' amid millennial jitters. The most discussed aspect is the script, there are lines in the film that are moronic, irritating, senseless and just plain dumb. Others were quoted from the U.S.Senate Enquiry, which proves how people then had a better command of language than we do. Why do Jack and Rose board at Southampton when they've come from Paris? Why doesn't the diamond fall out of Rose's pocket going down with a sinking ship? Why doesn't she find it in her pocket on the Carpathia before reaching New York? Why is it that you can be rude to the ship's owner, assault and abuse the staff, 'fly' from an offlimits bow, run through boiler rooms and cargo holds, cause two stewards looking for you to drown, distract the lookouts, climb in and out of lifeboats, damage property, and NEVER get into trouble? Why do the steerage accept rich snooty first class gatecrashing their party? Why, why, why?Too much time is spent on the wrapping footage, though the unseen sunken interiors are breathtaking. The taste of showing the Titanic sinking like a computer game in front of a survivor isn't questioned. The dissolve of the wreck into the pristine ship packs an emotional wallop every time. Winslet isn't a great actress, she plays the same in every film. On Leo, when Titanic leaves port in a classic series of images, we feel his joy. But it's downhill from here.The engine room montage is another classic, but it's looking artificial. Murdoch's feet are all over the deck. The ship looks like it's populated by the Thunderbirds.Relief, Victor Garber arrives as Thomas Andrews and gives the dialogue meaning, conviction, dignity and charm, quite a feat since thanks to Cameron's warped priorities he only speaks two lines. A thing apparent in Rose is how lacking in charm she is, lighting up at table, and indelicate. No Edwardian. And as this film isn't subtle, but whacks you on the head and biffs you in the stomach we must have the class speech straight away. Tommy Ryan is the most irritating character I've seen on screen and completely unlike any Irish I've met. The next situation isn't credible. Isn't there a better way of introducing these two than the unbelievable jumping off the stern. There is one good line in the dull walk and talk that a first class wench would have said 'This is MY part of the ship' huffs Rose. But with the spit scene any hopes of a romantic wallow are dead.The cheek of the dinner party is how Jack Dawson, somebody who if Rose had chopped his hand off with the axe, would have been pushed to earn a living, has the temerity to lecture a brilliant engineer, a captain with 40 years experience and captains of industry on how to live life, when he hasn't started shaving himself. We need a unmaterialistic message in films, even if it would come better from a director who hadn't overspent his budget by $100million. But the portrayal of rich and poor is straight out of a propaganda film for the gulag.It's a pity, there is such a brilliant Irish band on board, and there aren't equally brilliant dancers.Whether the film has a Christian message at the core or if it's proclaiming that doing your own thing is more important, it's hard to say. The divine service was open to all classes so Jack being turned away is misleading and pointless. A stunning scene on the bow but there hasn't been a romantic exchange yet between this couple that convinces us. Such models of taste and discernment and the brightest thing they say about Monet is that his use of colour is extraordinary. The funniest line in film history: 'This is a ship, only so many places she could be'. The next shot: Titanic bowling merrily along. A thousand rooms!The iceberg finally turns up, the collision is breathtaking, the acting top notch and inseparable from the historical event even if Titanic hits the only iceberg in the whole Atlantic. The surreal party with music and lifejackets shows Cameron can write. Sometimes. But Jack manacled up is tedious and the crew wouldn't have done that on a sinking ship. The real story is lost in Rose running around. The lifeboats when we see them are done far better than any other version, and the timeline makes perfect sense.Titanic alone and helpless, a tiny ship with a futile rocket in an empty ocean is inspired. The film takes on a different dimension and has a touch of the sublime. The images that accompany the hymn are elegiac and perfect. The choreography around the last two boats can't be surpassed. Now we do feel a sense of the panic and despair. The water through the dome, a baptism of fire. No one can fail to be moved by the 20 minutes of terrible destruction. The lifeboat scenes couldn't have been done better, and the Carpathia is a painting brought to life. How exactly Rose retains her incognito through the years when she's a publicized actress, an aviator and everything else in the known universe isn't explained. The ending is a straight pinch from 'Somewhere in time' which did a better job of a love story set in 1912. The frustrating thing is how many things ARE done well. There are gems of writing and acting. It looks terrific. But it proves that you can recreate the cutlery, carpets, staterooms, clothes, but it's so much harder to recreate history. It isn't 1912. And half the film isn't Titanic."""
tt0120338,7,"""TitanicIn 1912, The Titanic was transporting 2,240 passengers to the United States. Four days later the ship hit an iceberg, only 706 people survived. Years later, in 1997, Cameron wrote, directed, and co-produced a movie based on these true events. It stars Kate Winslet, Leonardo DiCaprio, Billy Zane, Kathy Bates, Bill Paxton, Gloria Stuart, and Victor Garber.This movie tells a story about two fictional characters, Jack Dawson (Leonardo DiCaprio) and Rose DeWitt Bukater (Kate Winslet). They are from too different social classes, Jack doesn't have a lot of money, where Rose's family is rich, along with her mom wanting her to marry into a wealthy family.The combination of practical affects, CGI, and set designs, made everything including the ship sinking look real. The water scenes were filmed in water tanks and made to look like the Atlantic Ocean, this is an impressive accomplishment of the crew.Winslet does a good job portraying someone who is carefree, yet doesn't like her life with her fiancé she's supposed to marry. DiCaprio plays a charming guy who teaches Rose that she can just be herself. Together, they make a convincing couple. Its obvious Jack loves Rose, due to the decisions he makes towards the end. Billy Zane gives a strong performance, as he makes the audience dislike him, because of how he mistreats Rose. Titanic is a romantic yet sad movie, based on a tragic true story."""
tt0120338,7,"""Sure, Titanic was a good movie, the first time you see it, but you really should see it a second time and your opinion of the film will definetly change. The first time you see the movie you see the underlying love-story and think: ooh, how romantic. The second time (and I am not the only one to think this) it is just annoying and you just sit there watching the movie thinking, When is this d**n ship going to sink??? And even this is not as impressive when you see it several times. The acting in this film is not bad, but definetly not great either. Was I glad DiCaprio did not win an oscar for that film, I mean who does he think he is, Anthony Hopkins or Denzel Washington? He does 1 half-good movie and won't do a film for less than $20 million. And then everyone is suprised that there are hardly any films with him in it. But enough about, in my eyes, the worst character of the film. Kate Winslet's performance on the other hand was wonderful. I also tink that the director is very talented to put a film of such a magnitude together. There is one lesson to be learned about this movie: there are too many love-stories as it is, filmmakers shouldn't try to add a crummy romance in to every single movie!!! Out of a possible 100% I give this film a mere 71%."""
tt0120338,9,"""If you're a Millennial like me, you probably experienced the phenomena known as 'Titanic-mania' during your childhood, where everyone was obsessed with this movie. It was in theatres for almost a year, and every girl between 8-20 was obsessed with Leonardo DiCaprio. Titanic was everywhere in the late 1990s, and because of its popularity and reputation as a gushy romance movie popular with teenage girls, it attracted a lot of hate. Despite winning numerous Oscars, Titanic, for the longest time, had a negative reputation, especially among men.In hindsight, if you had your image of Titanic shaped by the negative media landscape surrounding it in the late 90s to the 2000s, I highly suggest you give it another go. It really is a wonderful film, and it's enjoyable and fun even if you're a guy. The special effects are second to none, the acting is great and James Horner's soundtrack is absolutely majestic. Even the love story itself, while a bit gushy in parts, is actually quite sweet and endearing. Both Rose and Jack are full realized, strong characters who you care about.My advice, especially to 20-30 something year old men who were told all their life that 'Titanic sucks', is to give it a chance. You're sleeping on not only a great drama, but a great action movie as well."""
tt0120338,9,"""I've never watched Titanic until now. It caught my interest when I heard the story about those 5 people who lost their lives on an expedition to the Titanic.I've heard about this movie for years and finally decided to watch it. It's honestly one of the best movies I've seen. I had so many emotions watching it. Laughter, tears, anger, terror etc.The characters were phenomenal. To think of all of those people who really went through pure terror. I couldn't imagine.Needless to say, if you have not seen this movie, please go watch it. I had to add it to my list of favorite movies.Job well done to everyone involved in making this masterpiece."""
tt0120338,10,"""You can watch this movie in 1997, you can watch it again in 2004 or 2009 or you can watch it in 2015 or 2020, and this movie will get you EVERY TIME. Titanic has made itself FOREVER a timeless classic! I just saw it today (2015) and I was crying my eyeballs out JUST like the first time I saw it back in 1998. This is a movie that is SO touching, SO precise in the making of the boat, the acting and the storyline is BRILLIANT! And the preciseness of the ship makes it even more outstanding! Kate Winslet and Leonardo Dicaprio definitely created a timeless classic that can be watched time and time again and will never get old. This movie will always continue to be a beautiful, painful & tragic movie. 10/10 stars for this masterpiece!"""
tt0120338,10,"""I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece."""
tt0120338,10,"""Ah, yes, the film that propelled Leonardi DiCapro to super stardom, became the first film to gross $1 billion, and stayed on the top of the box office charts for 12 years (only to be kicked off the top by another James Cameron film, Avatar).It is said 'Titanic' is the film with the most continuity errors of all films. Despite this, though, the film was indeed a masterpiece. The sheer scale of the sets and entire production were simply mind blowing! The sinking of the Titanic was the greatest ship sinking scene EVER and was done with such meticulous detail that one would think they actually really sunk the ship. Off course, that was not the case, though, as it were all (very elaborate) sets, most of which were destroyed during the making of the film.Leonardo made for a very likable hero, quite frankly one a lot of guys can relate to. The young lovers were so different and yet so alike, and their love story was almost endearing. I must admit, the jumping backwards and forwards in time was a bit unnecessary and resulted in an overlong epic. They should only have told the 1912 story. Apart from that, the film was thrilling, exciting and fascinating in every sense of the word!"""
